É_ÉEÉìÉçÅ[ÉhÇµÇΩéûçèÅF2024/07/05 19:02:21

,â°ïl,â°ïl,â°ïl,â°ïl,â°ïl,â°ïl,â°ïl,â°ïl,â°ïl,â°ïl,â°ïl,â°ïl,â°ïl,â°ïl,â°ïl,â°ïl,â°ïl,â°ïl,â°ïl,â°ïl
2022/8/13,25.5,8,1,29.4,8,1,24.4,8,1,64.5,0,8,1,5.2,8,1,0.5,0,8,1
2022/8/14,28.5,8,1,33.0,8,1,24.4,8,1,0.0,0,8,1,4.5,8,1,7.2,0,8,1
2022/8/15,29.5,8,1,33.1,8,1,26.6,8,1,0,1,8,1,3.3,8,1,8.4,0,8,1
2022/8/16,29.9,8,1,33.1,8,1,27.9,8,1,0.0,0,8,1,6.8,8,1,6.8,0,8,1
2022/8/17,27.9,8,1,33.4,8,1,24.6,8,1,6.5,0,8,1,3.3,8,1,3.9,0,8,1
2022/8/18,26.8,8,1,30.2,8,1,24.4,8,1,6.0,0,8,1,3.6,8,1,3.6,0,8,1
2022/8/19,27.5,8,1,32.6,8,1,24.4,8,1,0,1,8,1,3.3,8,1,11.8,0,8,1
2022/8/20,26.6,8,1,30.5,8,1,24.6,8,1,1.5,0,8,1,2.0,8,1,2.5,0,8,1
2022/8/21,26.7,8,1,29.6,8,1,24.9,8,1,0.5,0,8,1,2.0,8,1,0.2,0,8,1
2022/8/22,26.4,8,1,29.3,8,1,24.8,8,1,0.0,0,8,1,2.7,8,1,1.6,0,8,1
2022/8/23,28.5,8,1,32.2,8,1,25.0,8,1,0,1,8,1,3.9,8,1,6.7,0,8,1
2022/8/24,28.3,8,1,33.2,8,1,23.4,8,1,3.0,0,8,1,3.3,8,1,5.5,0,8,1
2022/8/25,25.9,8,1,28.7,8,1,23.0,8,1,0.0,0,8,1,2.3,8,1,0.3,0,8,1
2022/8/26,28.0,8,1,31.9,8,1,25.7,8,1,0.0,0,8,1,2.6,8,1,2.7,0,8,1
2022/8/27,29.1,8,1,33.3,8,1,26.0,8,1,1.0,0,8,1,3.6,8,1,10.1,0,8,1
2022/8/28,24.6,8,1,28.1,8,1,22.4,8,1,1.0,0,8,1,2.9,8,1,0.5,0,8,1
2022/8/29,23.7,8,1,26.9,8,1,21.1,8,1,1.0,0,8,1,3.2,8,1,2.2,0,8,1
2022/8/30,22.9,8,1,26.0,8,1,20.4,8,1,3.5,0,8,1,2.5,8,1,0.5,0,8,1
2022/8/31,27.3,8,1,31.9,8,1,23.1,8,1,4.0,0,8,1,4.0,8,1,6.9,0,8,1
2022/9/1,27.4,8,1,31.8,8,1,24.0,8,1,19.5,0,8,1,4.4,8,1,3.6,0,8,1
2022/9/2,23.9,8,1,26.6,8,1,22.7,8,1,23.5,0,8,1,2.6,8,1,0.2,0,8,1
2022/9/3,25.2,8,1,28.8,8,1,22.6,8,1,0.0,0,8,1,2.9,8,1,5.6,0,8,1
2022/9/4,26.3,8,1,31.5,8,1,23.9,8,1,0.0,0,8,1,2.5,8,1,8.1,0,8,1
2022/9/5,26.8,8,1,31.2,8,1,24.2,8,1,0,1,8,1,2.6,8,1,9.6,0,8,1
2022/9/6,27.7,8,1,31.7,8,1,24.2,8,1,0.5,0,8,1,3.7,8,1,8.0,0,8,1
2022/9/7,27.0,8,1,28.9,8,1,25.1,8,1,7.5,0,8,1,2.1,8,1,0.8,0,8,1
2022/9/8,24.6,8,1,28.4,8,1,22.2,8,1,0.0,0,8,1,3.6,8,1,0.6,0,8,1
2022/9/9,24.7,8,1,28.4,8,1,22.0,8,1,0.0,0,8,1,3.0,8,1,3.0,0,8,1
2022/9/10,25.8,8,1,29.8,8,1,22.6,8,1,0,1,8,1,3.5,8,1,10.0,0,8,1
2022/9/11,24.8,8,1,29.0,8,1,22.0,8,1,0.0,0,8,1,4.1,8,1,2.9,0,8,1
2022/9/12,26.1,8,1,31.3,8,1,22.7,8,1,2.0,0,8,1,3.7,8,1,9.9,0,8,1
2022/9/13,26.1,8,1,29.8,8,1,22.5,8,1,0.5,0,8,1,2.2,8,1,7.3,0,8,1
2022/9/14,26.7,8,1,30.8,8,1,23.3,8,1,0,1,8,1,2.9,8,1,8.5,0,8,1
2022/9/15,23.7,8,1,26.2,8,1,21.9,8,1,0,1,8,1,2.9,8,1,0.1,0,8,1
2022/9/16,25.4,8,1,30.6,8,1,20.8,8,1,0.0,0,8,1,2.4,8,1,11.0,0,8,1
2022/9/17,26.7,8,1,31.1,8,1,23.4,8,1,2.0,0,8,1,2.2,8,1,6.9,0,8,1
2022/9/18,25.4,8,1,26.9,8,1,23.6,8,1,104.5,0,8,1,3.5,8,1,0.0,0,8,1
2022/9/19,27.3,8,1,30.2,8,1,24.7,8,1,44.0,0,8,1,5.9,8,1,3.5,0,8,1
2022/9/20,23.3,8,1,28.0,8,1,18.1,8,1,21.5,0,8,1,5.5,8,1,0.1,0,8,1
2022/9/21,20.1,8,1,24.4,8,1,17.1,8,1,0.0,0,8,1,2.8,8,1,4.0,0,8,1
2022/9/22,20.4,8,1,23.3,8,1,18.0,8,1,0.0,0,8,1,5.1,8,1,2.6,0,8,1
2022/9/23,21.8,8,1,24.9,8,1,19.2,8,1,35.0,0,8,1,3.3,8,1,0.0,0,8,1
2022/9/24,23.9,8,1,27.3,8,1,21.9,8,1,44.0,0,8,1,3.1,8,1,0.7,0,8,1
2022/9/25,23.5,8,1,27.3,8,1,21.4,8,1,0,1,8,1,3.2,8,1,9.5,0,8,1
2022/9/26,23.5,8,1,28.4,8,1,20.0,8,1,0,1,8,1,2.1,8,1,11.4,0,8,1
2022/9/27,23.6,8,1,28.2,8,1,20.7,8,1,0,1,8,1,3.1,8,1,9.4,0,8,1
2022/9/28,23.0,8,1,27.2,8,1,19.8,8,1,0.0,0,8,1,3.8,8,1,9.7,0,8,1
2022/9/29,21.8,8,1,24.7,8,1,20.1,8,1,1.0,0,8,1,1.8,8,1,0.5,0,8,1
2022/9/30,23.5,8,1,28.1,8,1,19.7,8,1,0.0,0,8,1,3.1,8,1,10.7,0,8,1
2022/10/1,23.8,8,1,28.8,8,1,20.4,8,1,0,1,8,1,3.9,8,1,8.9,0,8,1
2022/10/2,23.7,8,1,28.8,8,1,19.5,8,1,0,1,8,1,3.0,8,1,10.7,0,8,1
2022/10/3,23.4,8,1,27.5,8,1,20.8,8,1,0,1,8,1,2.5,8,1,4.3,0,8,1
2022/10/4,25.0,8,1,28.8,8,1,21.4,8,1,0,1,8,1,5.4,8,1,9.2,0,8,1
2022/10/5,20.8,8,1,25.6,8,1,15.6,8,1,10.0,0,8,1,3.7,8,1,0.0,0,8,1
2022/10/6,13.8,8,1,15.9,8,1,11.9,8,1,5.5,0,8,1,3.6,8,1,0.0,0,8,1
2022/10/7,12.7,8,1,13.8,8,1,11.6,8,1,76.0,0,8,1,6.1,8,1,0.0,0,8,1
2022/10/8,17.0,8,1,21.0,8,1,12.9,8,1,0,1,8,1,2.1,8,1,1.6,0,8,1
2022/10/9,17.3,8,1,21.4,8,1,15.2,8,1,10.0,0,8,1,4.3,8,1,1.3,0,8,1
2022/10/10,20.0,8,1,25.9,8,1,15.0,8,1,7.5,0,8,1,3.6,8,1,1.9,0,8,1
2022/10/11,22.0,8,1,25.7,8,1,19.3,8,1,0,1,8,1,3.5,8,1,6.0,0,8,1
2022/10/12,19.1,8,1,19.9,8,1,18.3,8,1,0.0,0,8,1,3.1,8,1,0.0,0,8,1
2022/10/13,16.1,8,1,18.3,8,1,15.2,8,1,6.5,0,8,1,5.8,8,1,0.0,0,8,1
2022/10/14,17.6,8,1,19.8,8,1,15.2,8,1,2.5,0,8,1,4.9,8,1,0.0,0,8,1
2022/10/15,20.6,8,1,24.9,8,1,18.1,8,1,0.0,0,8,1,3.3,8,1,1.7,0,8,1
2022/10/16,21.1,8,1,25.8,8,1,17.7,8,1,0,1,8,1,2.4,8,1,8.1,0,8,1
2022/10/17,20.8,8,1,22.7,8,1,19.0,8,1,2.5,0,8,1,1.8,8,1,0.0,0,8,1
2022/10/18,17.1,8,1,19.2,8,1,14.3,8,1,1.0,0,8,1,3.0,8,1,0.2,0,8,1
2022/10/19,15.1,8,1,18.5,8,1,12.5,8,1,1.0,0,8,1,3.0,8,1,0.3,0,8,1
2022/10/20,15.4,8,1,19.9,8,1,10.7,8,1,0,1,8,1,2.6,8,1,10.8,0,8,1
2022/10/21,17.5,8,1,22.8,8,1,12.0,8,1,0,1,8,1,3.3,8,1,10.2,0,8,1
2022/10/22,18.4,8,1,22.9,8,1,15.8,8,1,0,1,8,1,2.6,8,1,0.8,0,8,1
2022/10/23,18.7,8,1,23.6,8,1,14.2,8,1,0.0,0,8,1,2.1,8,1,10.0,0,8,1
2022/10/24,14.6,8,1,18.0,8,1,12.5,8,1,0.0,0,8,1,3.4,8,1,0.8,0,8,1
2022/10/25,13.2,8,1,14.4,8,1,12.0,8,1,0.5,0,8,1,7.7,8,1,0.0,0,8,1
2022/10/26,14.4,8,1,18.8,8,1,10.8,8,1,0.5,0,8,1,5.9,8,1,9.9,0,8,1
2022/10/27,13.5,8,1,17.6,8,1,9.6,8,1,0,1,8,1,2.3,8,1,6.6,0,8,1
2022/10/28,14.3,8,1,18.2,8,1,11.4,8,1,0,1,8,1,2.9,8,1,0.9,0,8,1
2022/10/29,16.3,8,1,21.8,8,1,11.8,8,1,0,1,8,1,4.1,8,1,9.4,0,8,1
2022/10/30,15.2,8,1,19.2,8,1,12.3,8,1,0,1,8,1,2.6,8,1,9.3,0,8,1
2022/10/31,15.3,8,1,20.1,8,1,10.7,8,1,0,1,8,1,3.1,8,1,10.4,0,8,1
2022/11/1,15.0,8,1,17.1,8,1,12.8,8,1,0.0,0,8,1,4.4,8,1,0.0,0,8,1
2022/11/2,17.1,8,1,21.8,8,1,12.4,8,1,0.0,0,8,1,2.3,8,1,10.3,0,8,1
2022/11/3,18.8,8,1,24.7,8,1,13.6,8,1,0,1,8,1,3.6,8,1,10.2,0,8,1
2022/11/4,16.6,8,1,22.0,8,1,13.1,8,1,0.0,0,8,1,3.2,8,1,9.1,0,8,1
2022/11/5,14.6,8,1,17.4,8,1,12.9,8,1,0.0,0,8,1,2.2,8,1,2.9,0,8,1
2022/11/6,14.2,8,1,18.3,8,1,10.5,8,1,0,1,8,1,3.4,8,1,9.3,0,8,1
2022/11/7,13.9,8,1,17.8,8,1,10.6,8,1,0,1,8,1,2.5,8,1,2.5,0,8,1
2022/11/8,16.1,8,1,20.9,8,1,11.8,8,1,0,1,8,1,3.0,8,1,10.0,0,8,1
2022/11/9,15.3,8,1,18.0,8,1,12.2,8,1,0,1,8,1,2.4,8,1,5.1,0,8,1
2022/11/10,16.2,8,1,20.8,8,1,11.4,8,1,0,1,8,1,3.1,8,1,6.1,0,8,1
2022/11/11,16.5,8,1,22.1,8,1,11.8,8,1,0,1,8,1,3.1,8,1,9.8,0,8,1
2022/11/12,17.1,8,1,21.7,8,1,13.9,8,1,0,1,8,1,2.6,8,1,8.7,0,8,1
2022/11/13,18.8,8,1,23.1,8,1,13.9,8,1,0.0,0,8,1,3.8,8,1,4.1,0,8,1
2022/11/14,15.9,5,1,18.7,5,1,12.9,5,1,0.0,0,5,1,4.9,8,1,1.1,0,8,1
2022/11/15,12.0,8,1,13.6,8,1,10.6,8,1,5.0,0,8,1,3.8,8,1,0.3,0,8,1
2022/11/16,13.3,8,1,17.7,8,1,9.3,8,1,0,1,8,1,2.9,5,1,9.7,0,8,1
2022/11/17,13.0,8,1,17.2,8,1,8.8,8,1,0,1,8,1,2.9,8,1,7.2,0,8,1
2022/11/18,13.7,8,1,18.1,8,1,10.3,8,1,0,1,8,1,2.7,8,1,7.8,0,8,1
2022/11/19,14.6,8,1,18.8,8,1,10.3,8,1,0,1,8,1,3.2,8,1,9.1,0,8,1
2022/11/20,12.1,8,1,14.6,8,1,10.9,8,1,9.0,0,8,1,4.8,8,1,0.1,0,8,1
2022/11/21,14.0,8,1,18.4,8,1,11.0,8,1,5.5,0,8,1,3.7,8,1,4.2,0,8,1
2022/11/22,16.0,8,1,20.8,8,1,11.4,8,1,0,1,8,1,2.1,8,1,8.0,0,8,1
2022/11/23,12.2,8,1,16.3,8,1,10.7,8,1,46.0,0,8,1,4.9,8,1,0.0,0,8,1
2022/11/24,16.1,8,1,22.0,8,1,11.0,8,1,0.0,0,8,1,2.9,8,1,8.5,0,8,1
2022/11/25,14.8,8,1,17.8,8,1,12.7,8,1,0.0,0,8,1,2.4,8,1,9.3,0,8,1
2022/11/26,13.4,8,1,16.3,8,1,10.7,8,1,3.5,0,8,1,2.3,8,1,0.6,0,8,1
2022/11/27,14.9,8,1,19.4,8,1,10.9,8,1,0,1,8,1,3.7,8,1,9.5,0,8,1
2022/11/28,12.5,8,1,13.9,8,1,9.8,8,1,0,1,8,1,3.0,8,1,0.0,0,8,1
2022/11/29,18.7,8,1,22.0,8,1,12.6,8,1,20.5,0,8,1,5.2,8,1,0.2,0,8,1
2022/11/30,17.7,8,1,21.3,8,1,14.1,8,1,15.0,0,8,1,3.5,8,1,0.6,0,8,1
2022/12/1,11.1,8,1,14.2,8,1,9.6,8,1,0.0,0,8,1,3.3,8,1,0.0,0,8,1
2022/12/2,10.3,8,1,13.8,8,1,7.5,8,1,0,1,8,1,3.9,8,1,1.1,0,8,1
2022/12/3,8.9,8,1,12.1,8,1,6.1,8,1,0,1,8,1,3.1,8,1,2.8,0,8,1
2022/12/4,11.5,8,1,17.5,8,1,6.3,8,1,0,1,8,1,2.7,8,1,4.8,0,8,1
2022/12/5,8.5,8,1,11.5,8,1,5.7,8,1,23.5,0,8,1,4.4,8,1,0.0,0,8,1
2022/12/6,7.0,8,1,9.1,8,1,5.0,8,1,13.5,0,8,1,3.4,8,1,0.2,0,8,1
2022/12/7,9.6,8,1,14.3,8,1,5.2,8,1,0,1,8,1,1.8,8,1,8.2,0,8,1
2022/12/8,10.3,8,1,15.1,8,1,5.5,8,1,0,1,8,1,1.9,8,1,9.3,0,8,1
2022/12/9,10.2,8,1,14.1,8,1,7.0,8,1,0,1,8,1,2.6,8,1,5.9,0,8,1
2022/12/10,11.1,8,1,15.8,8,1,6.8,8,1,0,1,8,1,1.9,8,1,8.9,0,8,1
2022/12/11,10.2,8,1,14.7,8,1,7.3,8,1,0.0,0,8,1,3.2,8,1,4.9,0,8,1
2022/12/12,9.4,8,1,12.0,8,1,7.1,8,1,0.0,0,8,1,3.0,8,1,9.0,0,8,1
2022/12/13,8.3,8,1,10.4,8,1,5.7,8,1,6.0,0,8,1,3.0,8,1,2.6,0,8,1
2022/12/14,11.0,8,1,16.5,8,1,6.1,8,1,0,1,8,1,5.6,8,1,9.2,0,8,1
2022/12/15,8.0,8,1,12.2,8,1,4.7,8,1,0,1,8,1,2.5,8,1,7.5,0,8,1
2022/12/16,9.3,8,1,14.7,8,1,4.3,8,1,0,1,8,1,2.9,8,1,9.2,0,8,1
2022/12/17,7.6,8,1,10.6,8,1,5.0,8,1,3.5,0,8,1,3.2,8,1,0.1,0,8,1
2022/12/18,6.8,8,1,11.6,8,1,2.6,8,1,1.5,0,8,1,3.2,8,1,6.0,0,8,1
2022/12/19,5.2,8,1,9.9,8,1,1.3,8,1,0,1,8,1,3.6,8,1,8.9,0,8,1
2022/12/20,6.3,8,1,10.8,8,1,2.2,8,1,0,1,8,1,1.9,8,1,9.5,0,8,1
2022/12/21,7.3,8,1,10.8,8,1,3.6,8,1,0.0,0,8,1,2.8,8,1,3.5,0,8,1
2022/12/22,8.5,8,1,13.4,8,1,4.3,8,1,16.0,0,8,1,5.4,8,1,1.6,0,8,1
2022/12/23,5.4,8,1,9.0,8,1,1.9,8,1,0,1,8,1,7.4,8,1,9.5,0,8,1
2022/12/24,6.8,8,1,12.0,8,1,1.1,8,1,0,1,8,1,3.9,8,1,9.6,0,8,1
2022/12/25,7.9,8,1,13.5,8,1,4.0,8,1,0,1,8,1,3.3,8,1,7.9,0,8,1
2022/12/26,7.3,8,1,11.6,8,1,4.3,8,1,0,1,8,1,3.8,8,1,9.5,0,8,1
2022/12/27,7.7,8,1,12.7,8,1,2.7,8,1,0,1,8,1,3.5,8,1,9.6,0,8,1
2022/12/28,7.8,8,1,12.8,8,1,4.8,8,1,0,1,8,1,2.4,8,1,6.9,0,8,1
2022/12/29,8.6,8,1,13.4,8,1,4.2,8,1,0,1,8,1,2.2,8,1,9.2,0,8,1
2022/12/30,7.5,8,1,11.0,8,1,5.0,8,1,0,1,8,1,2.7,8,1,6.6,0,8,1
2022/12/31,6.4,8,1,9.6,8,1,4.1,8,1,0,1,8,1,2.2,8,1,1.8,0,8,1
2023/1/1,7.4,8,1,12.1,8,1,2.3,8,1,0,1,8,1,2.4,8,1,9.5,0,8,1
2023/1/2,6.9,8,1,11.1,8,1,4.3,8,1,0.0,0,8,1,3.1,8,1,6.3,0,8,1
2023/1/3,6.5,8,1,10.9,8,1,3.0,8,1,0,1,8,1,2.8,8,1,9.4,0,8,1
2023/1/4,5.9,8,1,10.5,8,1,2.1,8,1,0,1,8,1,3.3,8,1,7.9,0,8,1
2023/1/5,6.2,8,1,11.0,8,1,2.9,8,1,0,1,8,1,3.4,8,1,8.9,0,8,1
2023/1/6,6.1,8,1,10.0,8,1,1.8,8,1,0,1,8,1,2.3,8,1,5.8,0,8,1
2023/1/7,6.7,8,1,10.0,8,1,3.5,8,1,0.0,0,8,1,2.5,8,1,9.2,0,8,1
2023/1/8,7.5,8,1,11.6,8,1,3.0,8,1,0,1,8,1,2.2,8,1,9.4,0,8,1
2023/1/9,8.8,8,1,13.5,8,1,4.4,8,1,0,1,8,1,2.7,8,1,9.3,0,8,1
2023/1/10,6.9,8,1,9.7,8,1,3.5,8,1,0,1,8,1,6.9,8,1,9.3,0,8,1
2023/1/11,6.6,8,1,10.1,8,1,3.2,8,1,0,1,8,1,2.2,8,1,7.1,0,8,1
2023/1/12,7.1,8,1,12.5,8,1,3.2,8,1,0,1,8,1,2.0,8,1,9.3,0,8,1
2023/1/13,9.7,8,1,15.2,8,1,4.2,8,1,0.0,0,8,1,2.8,8,1,6.5,0,8,1
2023/1/14,11.7,8,1,15.4,8,1,8.6,8,1,2.5,0,8,1,3.8,8,1,0.0,0,8,1
2023/1/15,10.9,8,1,12.8,8,1,8.0,8,1,5.5,0,8,1,2.9,8,1,0.0,0,8,1
2023/1/16,7.2,8,1,8.2,8,1,5.8,8,1,4.0,0,8,1,3.5,8,1,0.0,0,8,1
2023/1/17,5.6,8,1,7.9,8,1,4.2,8,1,1.5,0,8,1,3.4,8,1,1.7,0,8,1
2023/1/18,7.4,8,1,11.0,8,1,4.2,8,1,0.0,0,8,1,2.8,8,1,3.0,0,8,1
2023/1/19,6.5,8,1,7.9,8,1,4.7,8,1,0.5,0,8,1,2.6,8,1,2.3,0,8,1
2023/1/20,8.1,8,1,11.9,8,1,4.3,8,1,0.0,0,8,1,2.9,8,1,9.2,0,8,1
2023/1/21,5.9,8,1,8.9,8,1,3.7,8,1,0,1,8,1,6.2,8,1,5.7,0,8,1
2023/1/22,5.5,8,1,8.8,8,1,2.8,8,1,0,1,8,1,2.9,8,1,6.8,0,8,1
2023/1/23,5.0,8,1,6.6,8,1,3.8,8,1,0.0,0,8,1,3.9,8,1,0.0,0,8,1
2023/1/24,5.8,8,1,12.9,8,1,0.0,8,1,0.0,0,8,1,5.0,8,1,4.1,0,8,1
2023/1/25,0.3,8,1,3.7,8,1,-2.1,8,1,0,1,8,1,3.5,8,1,10.0,0,8,1
2023/1/26,4.0,8,1,8.9,8,1,-1.8,8,1,0,1,8,1,2.1,8,1,9.4,0,8,1
2023/1/27,4.2,8,1,7.1,8,1,1.4,8,1,2.5,0,8,1,2.7,8,1,1.7,0,8,1
2023/1/28,4.1,8,1,7.6,8,1,1.2,8,1,0,1,8,1,4.0,8,1,5.8,0,8,1
2023/1/29,4.2,8,1,7.8,8,1,0.4,8,1,0,1,8,1,2.6,8,1,9.7,0,8,1
2023/1/30,5.0,8,1,12.0,8,1,0.0,8,1,0,1,8,1,4.3,8,1,9.5,0,8,1
2023/1/31,5.1,8,1,8.9,8,1,2.4,8,1,0,1,8,1,4.2,8,1,4.9,0,8,1
2023/2/1,8.0,8,1,13.1,8,1,1.4,8,1,0,1,8,1,4.1,8,1,8.5,0,8,1
2023/2/2,6.6,8,1,9.2,8,1,4.6,8,1,0,1,8,1,6.0,8,1,0.1,0,8,1
2023/2/3,5.3,8,1,6.3,8,1,4.1,8,1,0,1,8,1,3.8,8,1,0.0,0,8,1
2023/2/4,7.4,8,1,11.8,8,1,3.5,8,1,0,1,8,1,2.6,8,1,8.1,0,8,1
2023/2/5,7.6,8,1,11.2,8,1,4.0,8,1,0,1,8,1,2.5,8,1,9.4,0,8,1
2023/2/6,7.9,8,1,11.8,8,1,3.4,8,1,0,1,8,1,2.7,8,1,8.3,0,8,1
2023/2/7,10.5,8,1,14.3,8,1,7.0,8,1,0,1,8,1,3.0,8,1,2.9,0,8,1
2023/2/8,9.2,8,1,11.3,8,1,6.9,8,1,0.0,0,8,1,3.3,8,1,1.4,0,8,1
2023/2/9,6.6,8,1,10.6,8,1,4.1,8,1,0,1,8,1,6.4,8,1,9.7,0,8,1
2023/2/10,2.5,8,1,4.3,8,1,0.6,8,1,24.5,0,8,1,5.3,8,1,0.0,0,8,1
2023/2/11,9.3,8,1,14.2,8,1,2.8,8,1,0,1,8,1,4.0,8,1,10.1,0,8,1
2023/2/12,11.7,8,1,16.5,8,1,7.2,8,1,0,1,8,1,2.6,8,1,4.8,0,8,1
2023/2/13,8.1,8,1,11.4,8,1,6.5,8,1,14.5,0,8,1,4.6,8,1,0.0,0,8,1
2023/2/14,5.9,8,1,9.1,8,1,3.8,8,1,0.0,0,8,1,5.6,8,1,0.0,0,8,1
2023/2/15,3.9,8,1,7.6,8,1,1.9,8,1,0,1,8,1,6.8,8,1,3.0,0,8,1
2023/2/16,4.5,8,1,7.7,8,1,0.9,8,1,0,1,8,1,3.1,8,1,10.4,0,8,1
2023/2/17,6.1,8,1,10.1,8,1,1.6,8,1,0,1,8,1,2.8,8,1,9.5,0,8,1
2023/2/18,9.5,8,1,15.5,8,1,3.5,8,1,0,1,8,1,2.3,8,1,10.0,0,8,1
2023/2/19,15.0,8,1,19.4,8,1,9.4,8,1,0.0,0,8,1,5.9,8,1,1.4,0,8,1
2023/2/20,9.9,8,1,13.3,8,1,5.4,8,1,0.0,0,8,1,4.6,8,1,9.5,0,8,1
2023/2/21,5.4,8,1,9.1,8,1,3.1,8,1,0,1,8,1,7.0,8,1,10.2,0,8,1
2023/2/22,6.0,8,1,9.3,8,1,1.9,8,1,0.0,0,8,1,3.6,8,1,10.6,0,8,1
2023/2/23,8.9,8,1,16.5,8,1,4.2,8,1,1.0,0,8,1,2.7,8,1,5.1,0,8,1
2023/2/24,9.1,8,1,11.4,8,1,6.9,8,1,1.0,0,8,1,2.3,8,1,0.0,0,8,1
2023/2/25,7.8,8,1,12.8,8,1,3.9,8,1,0.0,0,8,1,6.0,8,1,6.1,0,8,1
2023/2/26,6.6,8,1,10.9,8,1,2.7,8,1,0,1,8,1,5.6,8,1,10.9,0,8,1
2023/2/27,8.9,8,1,13.4,8,1,4.1,8,1,0,1,8,1,3.9,8,1,10.9,0,8,1
2023/2/28,12.2,8,1,18.2,8,1,5.1,8,1,0,1,8,1,5.8,8,1,11.0,0,8,1
2023/3/1,14.4,8,1,17.9,8,1,10.0,8,1,0.0,0,8,1,5.1,8,1,6.5,0,8,1
2023/3/2,13.1,8,1,19.6,8,1,7.0,8,1,1.0,0,8,1,7.5,8,1,4.4,0,8,1
2023/3/3,8.4,8,1,12.2,8,1,5.4,8,1,0,1,8,1,3.3,8,1,6.7,0,8,1
2023/3/4,10.2,8,1,15.0,8,1,5.6,8,1,0,1,8,1,3.2,8,1,9.1,0,8,1
2023/3/5,9.5,8,1,13.0,8,1,7.9,8,1,2.0,0,8,1,2.8,8,1,0.5,0,8,1
2023/3/6,10.4,8,1,14.5,8,1,7.9,8,1,0.5,0,8,1,3.3,8,1,4.4,0,8,1
2023/3/7,12.3,8,1,18.2,8,1,7.9,8,1,0,1,8,1,2.3,8,1,10.7,0,8,1
2023/3/8,14.3,8,1,20.0,8,1,9.0,8,1,0,1,8,1,2.9,8,1,10.7,0,8,1
2023/3/9,16.0,8,1,22.0,8,1,10.9,8,1,0,1,8,1,3.5,8,1,9.2,0,8,1
2023/3/10,17.7,8,1,22.9,8,1,13.5,8,1,0.0,0,8,1,4.7,8,1,8.2,0,8,1
2023/3/11,14.7,8,1,20.3,8,1,10.4,8,1,0,1,8,1,2.5,8,1,10.6,0,8,1
2023/3/12,14.2,8,1,18.6,8,1,10.5,8,1,0,1,8,1,3.0,8,1,3.8,0,8,1
2023/3/13,14.4,8,1,17.3,8,1,10.1,8,1,6.0,0,8,1,5.4,8,1,0.6,0,8,1
2023/3/14,10.1,8,1,13.2,8,1,7.7,8,1,0.0,0,8,1,3.9,8,1,6.8,0,8,1
2023/3/15,12.8,8,1,18.1,8,1,9.2,8,1,0,1,8,1,2.6,8,1,9.2,0,8,1
2023/3/16,14.7,8,1,21.1,8,1,9.6,8,1,0,1,8,1,3.1,8,1,10.6,0,8,1
2023/3/17,13.1,8,1,15.6,8,1,10.7,8,1,0.0,0,8,1,3.0,8,1,1.3,0,8,1
2023/3/18,8.7,8,1,10.7,8,1,8.0,8,1,37.0,0,8,1,4.3,8,1,0.0,0,8,1
2023/3/19,10.4,8,1,14.3,8,1,6.7,8,1,0.0,0,8,1,3.0,8,1,11.1,0,8,1
2023/3/20,13.4,8,1,19.2,8,1,7.2,8,1,0,1,8,1,3.5,8,1,11.1,0,8,1
2023/3/21,14.8,8,1,17.0,8,1,11.8,8,1,0,1,8,1,2.1,8,1,0.1,0,8,1
2023/3/22,17.2,8,1,23.1,8,1,13.2,8,1,0,1,8,1,2.8,8,1,9.9,0,8,1
2023/3/23,16.4,8,1,20.0,8,1,13.6,8,1,23.0,0,8,1,2.9,8,1,0.0,0,8,1
2023/3/24,19.4,8,1,24.2,8,1,14.4,8,1,14.0,0,8,1,3.4,8,1,2.7,0,8,1
2023/3/25,11.2,8,1,14.5,8,1,9.9,8,1,27.0,0,8,1,4.5,8,1,0.0,0,8,1
2023/3/26,11.6,8,1,13.0,8,1,10.6,8,1,22.0,0,8,1,3.5,8,1,0.0,0,8,1
2023/3/27,13.3,8,1,16.7,8,1,10.2,8,1,2.0,0,8,1,3.7,8,1,2.2,0,8,1
2023/3/28,10.6,8,1,13.9,8,1,7.9,8,1,4.0,0,8,1,3.7,8,1,2.5,0,8,1
2023/3/29,13.3,8,1,17.7,8,1,9.6,8,1,0.0,0,8,1,3.2,8,1,6.5,0,8,1
2023/3/30,14.4,8,1,19.5,8,1,10.7,8,1,1.5,0,8,1,2.9,8,1,7.9,0,8,1
2023/3/31,15.1,8,1,18.6,8,1,11.8,8,1,0,1,8,1,3.0,8,1,2.1,0,8,1
2023/4/1,16.2,8,1,21.8,8,1,11.6,8,1,0,1,8,1,3.1,8,1,11.4,0,8,1
2023/4/2,14.2,8,1,17.7,8,1,12.2,8,1,0.0,0,8,1,4.1,8,1,2.5,0,8,1
2023/4/3,13.2,8,1,17.2,8,1,11.0,8,1,0,1,8,1,4.3,8,1,7.5,0,8,1
2023/4/4,14.0,8,1,19.6,8,1,9.1,8,1,0,1,8,1,2.6,8,1,10.2,0,8,1
2023/4/5,16.3,8,1,21.6,8,1,11.4,8,1,0,1,8,1,4.0,8,1,6.9,0,8,1
2023/4/6,18.5,8,1,21.5,8,1,16.4,8,1,0.0,0,8,1,6.9,8,1,5.6,0,8,1
2023/4/7,18.6,8,1,20.9,8,1,17.1,8,1,20.5,0,8,1,7.5,8,1,0.3,0,8,1
